t_const,season_num,episode_num
tt0159157,2,9
tt0159157,2,8
tt0159157,2,6
tt0159157,1,10
tt0159157,2,2
tt0159157,1,5
tt0159157,2,4
tt0159157,1,6
tt0159157,2,12
tt0159157,2,3
tt0159157,1,2
tt0159157,1,1
tt0105956,1,5
tt0105956,1,1
tt0105956,1,4
tt0105956,1,2
tt0105956,1,3
tt0213334,1,64
tt0213334,1,7
tt0213334,1,32
tt0213334,1,27
tt0213334,1,40
tt0213334,1,45
tt0213334,1,55
tt0213334,1,34
tt0213334,1,59
tt0213334,1,48
tt0213334,1,29
tt0213334,1,58
tt0213334,1,31
tt0213334,1,50
tt0213334,1,65
tt0213334,1,56
tt0213334,1,43
tt0213334,1,30
tt0213334,1,33
tt0213334,1,28
tt0213334,1,35
tt0111898,1,12
tt0111898,1,5
tt0111898,1,1
tt0111898,1,9
tt0111898,1,3
tt0111898,1,4
tt0111898,1,7
tt0431512,NULL,NULL
tt0101051,1,1
tt0101051,1,11
tt0101051,1,2
tt0101051,1,13
tt0101051,1,9
tt0101051,1,10
tt0101051,1,5
tt0101051,1,6
tt0101051,1,4
tt0101051,1,8
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0324699,NULL,NULL
tt0108712,1,1
tt0108712,1,4
tt0108712,1,7
tt0108712,NULL,NULL
tt0108712,NULL,NULL
tt0490714,1,1
tt0490714,1,8
tt0490714,1,7
tt0490714,1,11
tt0470642,1,3
tt0470642,1,4
tt0470642,1,8
tt0470642,1,2
tt0470642,1,7
tt0470642,1,6
tt0470642,1,1
tt0470642,1,5
tt0096550,1,5
tt0096550,1,6
tt0096550,1,15
tt0096550,1,1
tt0096550,1,10
tt0096550,1,20
tt0096550,1,8
tt0096550,1,22
tt0096550,1,7
tt0096550,1,13
tt0096550,1,4
tt0096550,1,9
tt0096550,1,16
tt0096550,1,21
tt0096550,1,19
tt0096550,1,3
tt0096550,1,17
tt0096550,1,14
tt0096550,1,2
tt0096550,1,11
tt0096550,1,18
tt0096550,1,12
tt0267154,NULL,NULL
tt0182564,3,7
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0195445,NULL,NULL
tt0424611,1,2
tt0135722,1,4
tt0319960,1,5
tt0319960,1,17
tt0319960,1,10
tt0319960,1,8
tt0319960,1,14
tt0319960,1,16
tt0319960,2,4
tt0319960,1,13
tt0319960,2,2
tt0319960,1,7
tt0319960,1,18
tt0319960,1,11
tt0319960,1,1
tt0319960,1,2
tt0319960,1,4
tt0319960,1,12
tt0319960,1,15
tt0319960,2,6
tt0319960,1,9
tt0319960,1,6
tt0319960,2,5
tt0319960,2,1
tt0319960,1,3
tt0319960,2,3
tt0090400,2,10
tt0090400,5,4
tt0090400,2,13
tt0090400,2,7
tt0090400,4,12
tt0090400,1,3
tt0090400,4,5
tt0090400,7,5
tt0090400,6,11
tt0090400,3,10
tt0090400,3,5
tt0090400,5,11
tt0090400,4,10
tt0090400,1,11
tt0090400,7,11
tt0090400,1,1
tt0090400,5,6
tt0090400,5,8
tt0090400,6,9
tt0090400,3,1
tt0090400,3,2
tt0090400,6,4
tt0090400,2,8
tt0090400,5,10
tt0090400,2,3
tt0090400,7,4
tt0090400,4,8
tt0090400,4,11
tt0090400,2,12
tt0090400,1,2
tt0090400,1,9
tt0090400,1,13
tt0090400,1,6
tt0090400,1,12
tt0090400,1,4
tt0090400,3,4
tt0090400,6,1
tt0090400,3,7
tt0090400,6,10
tt0090400,4,7
tt0090400,7,8
tt0090400,1,10
tt0090400,6,6
tt0090400,6,7
tt0090400,4,9
tt0090400,7,10
tt0090400,7,1
tt0090400,7,6
tt0090400,7,9
tt0090400,3,6
tt0090400,1,7
tt0090400,4,4
tt0090400,3,11
tt0090400,2,11
tt0090400,3,8
tt0090400,6,8
tt0090400,7,2
tt0090400,5,3
tt0090400,7,13
tt0090400,4,6
tt0090400,2,4
tt0090400,1,8
tt0090400,2,2
tt0090400,6,13
tt0090400,2,5
tt0090400,5,2
tt0090400,2,1
tt0090400,6,5
tt0090400,5,7
tt0090400,3,9
tt0090400,4,13
tt0090400,3,12
tt0090400,6,14
tt0090400,3,13
tt0090400,4,2
tt0090400,7,7
tt0090400,5,13
tt0090400,5,12
tt0090400,7,14
tt0090400,3,3
tt0090400,6,3
tt0090400,5,1
tt0090400,2,9
tt0090400,6,2
tt0090400,5,9
tt0090400,1,5
tt0090400,4,3
tt0090400,4,1
tt0090400,7,3
tt0090400,2,6
tt0090400,6,12
tt0090400,7,12
tt0090400,5,5
tt0373732,1,5
tt0373732,1,7
tt0373732,1,4
tt0373732,1,3
tt0373732,1,14
tt0373732,1,1
tt0373732,1,10
tt0373732,1,8
tt0373732,1,6
tt0373732,1,2
tt0084989,1,7
tt0084989,1,12
tt0084989,1,4
tt0084989,1,10
tt0050000,1,5
tt0050000,1,7
tt0050000,1,25
tt0050000,1,37
tt0050000,1,9
tt0050000,1,35
tt0050000,1,18
tt0050000,1,27
tt0050000,1,14
tt0050000,1,3
tt0050000,1,6
tt0050000,1,19
tt0050000,1,32
tt0050000,1,2
tt0050000,1,33
tt0050000,1,12
tt0050000,1,36
tt0053486,4,2
tt0053486,4,4
tt0053486,4,5
tt0053486,4,1
tt0053486,4,3
tt0053486,4,6
tt0445107,1,20
tt0052452,1,5
tt0052452,1,9
tt0052452,1,26
tt0052452,1,1
tt0052452,1,25
tt0052452,1,34
tt0052452,1,16
tt0052452,1,28
tt0052452,1,14
tt0052452,1,13
tt0052452,1,7
tt0163930,2,9
tt0163930,2,5
tt0163930,1,8
tt0163930,1,13
tt0163930,1,5
tt0163930,1,9
tt0163930,1,7
tt0163930,2,10
tt0163930,1,12
tt0163930,1,11
tt0163930,2,6
tt0163930,2,3
tt0163930,1,6
tt0163930,2,2
tt0163930,2,7
tt0163930,2,13
tt0163930,2,1
tt0163930,2,12
tt0163930,2,8
tt0163930,1,4
tt0163930,1,2
tt0163930,1,1
tt0163930,1,10
tt0163930,2,4
tt0163930,2,11
tt0163930,1,3
tt0096551,1,1
tt0096551,3,14
tt0096551,3,11
tt0096551,3,12
tt0096551,1,7
tt0096551,3,19
tt0096551,3,9
tt0096551,3,10
tt0096551,1,9
tt0096551,2,8
tt0070972,1,3
tt0070972,1,5
tt0070972,1,10
tt0070972,1,13
tt0070972,1,7
tt0070972,1,8
tt0070972,1,11
tt0196237,1,2
tt0196237,1,3
tt0196237,1,4
tt0196237,1,6
tt0196237,1,7
tt0196237,1,8
tt0196237,1,10
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,1,1
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0196237,NULL,NULL
tt0314983,3,8
tt0314983,3,1
tt0314983,3,3
tt0314983,3,0
tt0314983,4,9
tt0314983,3,6
tt0314983,4,5
tt0314983,2,3
tt0314983,1,5
tt0314983,1,4
tt0314983,4,3
tt0314983,2,4
tt0314983,4,2
tt0314983,2,5
tt0314983,2,2
tt0314983,1,6
tt0314983,2,1
tt0314983,4,7
tt0314983,3,7
tt0314983,4,4
tt0314983,3,2
tt0314983,1,2
tt0314983,2,6
tt0314983,4,10
tt0314983,3,9
tt0314983,1,1
tt0314983,3,5
tt0314983,4,8
tt0314983,4,1
tt0314983,1,3
tt0314983,2,9
tt0314983,2,10
tt0314983,2,8
tt0314983,4,6
tt0314983,2,7
tt0314983,3,4
tt0080202,2,7
tt0080202,1,9
tt0080202,1,7
tt0080202,1,18
tt0080202,2,11
tt0080202,1,10
tt0080202,2,14
tt0080202,1,12
tt0080202,2,13
tt0080202,1,13
tt0080202,1,6
tt0080202,1,3
tt0080202,1,4
tt0080202,1,2
tt0080202,2,17
tt0080202,2,4
tt0080202,1,14
tt0080202,2,8
tt0080202,1,1
tt0080202,1,8
tt0080202,2,5
tt0080202,1,11
tt0080202,2,12
tt0080202,1,17
tt0080202,2,3
tt0080202,1,16
tt0080202,2,9
tt0080202,2,1
tt0080202,2,15
tt0080202,2,2
tt0080202,2,10
tt0080202,2,6
tt0080202,1,5
tt0080202,2,16
tt0115115,2,22
tt0115115,2,14
tt0115115,2,1
tt0115115,2,8
tt0115115,2,11
tt0115115,1,8
tt0115115,1,5
tt0115115,2,10
tt0115115,2,15
tt0115115,2,3
tt0115115,1,9
tt0115115,2,2
tt0115115,2,17
tt0115115,2,9
tt0115115,2,19
tt0115115,2,16
tt0115115,1,7
tt0115115,1,3
tt0115115,2,20
tt0115115,2,5
tt0115115,1,2
tt0115115,1,1
tt0115115,1,4
tt0115115,2,23
tt0115115,2,13
tt0115115,2,12
tt0115115,2,18
tt0115115,2,6
tt0115115,2,4
tt0115115,2,21
tt0115115,2,7
tt0115115,1,6
tt0402711,1,14
tt0402711,1,9
tt0402711,2,4
tt0402711,1,5
tt0402711,2,8
tt0402711,1,3
tt0402711,1,4
tt0402711,1,17
tt0402711,2,3
tt0402711,1,12
tt0402711,2,9
tt0402711,1,1
tt0402711,2,12
tt0402711,1,10
tt0402711,1,13
tt0402711,2,10
tt0402711,1,16
tt0402711,2,16
tt0402711,1,8
tt0402711,2,5
tt0402711,1,7
tt0402711,2,2
tt0402711,1,11
tt0402711,2,15
tt0402711,1,2
tt0402711,2,1
tt0402711,2,11
tt0402711,2,13
tt0402711,1,15
tt0402711,2,7
tt0402711,1,6
tt0402711,2,6
tt0247081,1,8
tt0247081,1,18
tt0247081,4,14
tt0247081,4,15
tt0247081,1,11
tt0247081,1,15
tt0247081,3,6
tt0247081,3,14
tt0247081,3,11
tt0247081,3,10
tt0247081,3,15
tt0247081,3,7
tt0247081,3,13
tt0247081,3,12
tt0247081,3,9
tt0247081,3,8
tt0247081,1,5
tt0247081,2,18
tt0247081,3,4
tt0247081,3,1
tt0247081,2,22
tt0247081,3,5
tt0247081,2,19
tt0247081,3,3
tt0247081,3,2
tt0247081,2,21
tt0247081,2,20
tt0247081,1,4
tt0247081,1,14
tt0247081,1,9
tt0247081,1,19
tt0247081,1,1
tt0247081,1,7
tt0247081,1,17
tt0247081,4,4
tt0247081,4,12
tt0247081,4,9
tt0247081,4,8
tt0247081,4,13
tt0247081,4,5
tt0247081,4,11
tt0247081,4,10
tt0247081,4,7
tt0247081,4,6
tt0247081,1,6
tt0247081,1,16
tt0247081,3,16
tt0247081,4,1
tt0247081,4,3
tt0247081,3,21
tt0247081,3,20
tt0247081,4,2
tt0247081,3,17
tt0247081,3,22
tt0247081,3,19
tt0247081,3,18
tt0247081,1,10
tt0247081,1,13
tt0247081,2,8
tt0247081,2,16
tt0247081,2,12
tt0247081,2,14
tt0247081,2,17
tt0247081,2,9
tt0247081,2,15
tt0247081,2,13
tt0247081,2,11
tt0247081,2,10
tt0247081,1,3
tt0247081,1,12
tt0247081,1,20
tt0247081,2,6
tt0247081,2,3
tt0247081,2,2
tt0247081,2,7
tt0247081,1,21
tt0247081,2,5
tt0247081,2,4
tt0247081,2,1
tt0247081,1,22
tt0247081,1,2
tt0285344,1,13
tt0285344,1,17
tt0285344,1,26
tt0285344,2,2
tt0421300,1,9
tt0045375,1,1
tt0103376,2,6
tt0103376,1,5
tt0103376,1,6
tt0103376,1,4
tt0103376,3,3
tt0103376,2,2
tt0103376,2,1
tt0103376,3,4
tt0103376,3,5
tt0103376,1,2
tt0103376,2,5
tt0103376,2,4
tt0103376,1,1
tt0103376,3,2
tt0395842,1,9
tt0395842,1,8
tt0395842,2,14
tt0395842,1,4
tt0395842,1,6
tt0395842,1,12
tt0395842,2,21
tt0395842,2,10
tt0395842,2,22
tt0395842,1,7
tt0395842,2,23
tt0395842,2,16
tt0395842,2,5
tt0395842,1,11
tt0195447,NULL,NULL
tt0195447,NULL,NULL
tt0195447,NULL,NULL
tt0195447,NULL,NULL
tt0195447,NULL,NULL
tt0195447,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0470171,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0289643,NULL,NULL
tt0188318,3,1
tt0188318,7,2
tt0188318,6,1
tt0188318,4,1
tt0188318,2,1
tt0188318,1,1
tt0188318,2,2
tt0188318,1,2
tt0188318,6,2
tt0188318,4,2
tt0188318,6,4
tt0188318,8,1
tt0188318,6,3
tt0188318,3,2
tt0188318,7,1
tt0481439,1,2
tt0083389,2,6
tt0083389,2,1
tt0083389,1,2
tt0083389,2,4
tt0083389,2,2
tt0083389,2,3
tt0083389,1,4
tt0083389,1,6
tt0083389,1,7
tt0083389,2,5
tt0083389,2,7
tt0052453,1,31
tt0052453,1,33
tt0052453,1,35
tt0052453,1,16
tt0052453,1,5
tt0052453,1,34
tt0052453,1,28
tt0052453,1,15
tt0052453,1,37
tt0052453,1,8
tt0052453,1,18
tt0052453,1,14
tt0052453,1,17
tt0052453,1,30
tt0052453,1,10
tt0052453,1,20
tt0052453,1,9
tt0052453,1,24
tt0052453,1,13
tt0052453,1,38
tt0052453,1,36
tt0052453,1,29
tt0052453,1,32
tt0052453,1,27
tt0052453,1,22
tt0052453,1,39
tt0052453,1,19
tt0052453,1,12
tt0052453,1,11
tt0052453,1,21
tt0052453,1,23
tt0052453,1,2
tt0052453,1,7
tt0052453,1,1
tt0052453,1,6
tt0052453,1,3
tt0052453,1,26
tt0052453,1,25
tt0052453,1,4
tt0070973,1,1
tt0368474,1,3
tt0398430,1,5
tt0398430,3,4
tt0398430,3,5
tt0398430,2,8
tt0398430,2,6
tt0398430,1,4
tt0398430,1,1
tt0398430,1,10
tt0398430,1,6
tt0398430,3,6
tt0398430,3,1
tt0398430,2,5
tt0398430,2,1
tt0398430,2,4
tt0398430,2,2
tt0398430,1,7
tt0398430,1,2
tt0398430,2,3
tt0198068,1,2
tt0198068,1,3
tt0198068,1,5
tt0198068,1,6
tt0198068,1,7
tt0198068,1,8
tt0198068,1,9
tt0198068,1,10
tt0198068,1,11
tt0198068,1,12
tt0198068,1,13
tt0198068,1,14
tt0198068,1,15
tt0198068,1,16
tt0198068,1,17
tt0198068,1,19
tt0198068,1,20
tt0198068,1,21
tt0198068,1,22
tt0198068,1,23
tt0198068,1,24
tt0198068,1,25
tt0105958,3,14
tt0105958,4,17
tt0105958,6,3
tt0105958,4,11
tt0105958,5,17
tt0105958,6,10
tt0105958,7,21
tt0105958,7,3
tt0105958,7,20
tt0105958,4,13
tt0105958,2,1
tt0105958,2,8
tt0105958,6,19
tt0105958,6,5
tt0105958,1,21
tt0105958,5,2
tt0105958,1,6
tt0105958,7,22
tt0105958,7,23
tt0105958,2,15
tt0105958,7,19
tt0105958,5,1
tt0105958,2,18
tt0105958,6,18
tt0105958,2,22
tt0105958,5,8
tt0105958,4,15
tt0105958,3,11
tt0105958,1,9
tt0105958,1,4
tt0105958,4,21
tt0105958,6,12
tt0105958,2,13
tt0105958,2,16
tt0105958,4,8
tt0105958,4,12
tt0105958,5,19
tt0105958,6,7
tt0105958,7,12
tt0105958,1,3
tt0105958,2,9
tt0105958,5,15
tt0105958,4,4
tt0105958,7,2
tt0105958,5,4
tt0105958,6,4
tt0105958,5,24
tt0105958,1,7
tt0105958,4,2
tt0105958,3,4
tt0105958,5,14
tt0105958,6,2
tt0105958,6,1
tt0105958,6,6
tt0105958,2,23
tt0105958,3,5
tt0105958,5,21
tt0105958,7,18
tt0105958,5,9
tt0105958,4,3
tt0105958,2,14
tt0105958,1,22
tt0105958,5,7
tt0105958,3,20
tt0105958,3,19
tt0105958,7,14
tt0105958,5,18
tt0105958,7,7
tt0105958,5,3
tt0105958,1,18
tt0105958,4,6
tt0105958,1,5
tt0105958,5,10
tt0105958,4,22
tt0105958,3,18
tt0105958,2,4
tt0105958,1,15
tt0105958,6,16
tt0105958,3,1
tt0105958,3,13
tt0105958,5,6
tt0105958,7,4
tt0105958,2,3
tt0105958,2,17
tt0105958,1,2
tt0105958,2,2
tt0105958,7,10
tt0105958,1,1
tt0105958,6,9
tt0105958,2,20
tt0105958,5,22
tt0105958,4,19
tt0105958,5,12
tt0105958,3,8
tt0105958,6,17
tt0105958,1,16
tt0105958,6,15
tt0105958,1,10
tt0105958,6,11
tt0105958,4,20
tt0105958,4,5
tt0105958,1,13
tt0105958,7,17
tt0105958,7,1
tt0105958,4,7
tt0105958,2,10
tt0105958,4,9
tt0105958,5,20
tt0105958,6,22
tt0105958,3,16
tt0105958,1,8
tt0105958,1,14
tt0105958,2,11
tt0105958,3,2
tt0105958,5,13
tt0105958,1,11
tt0105958,3,12
tt0105958,3,21
tt0105958,3,15
tt0105958,7,9
tt0105958,7,8
tt0105958,3,9
tt0105958,3,17
tt0105958,1,20
tt0105958,7,13
tt0105958,6,21
tt0105958,2,21
tt0105958,2,5
tt0105958,5,5
tt0105958,7,6
tt0105958,5,23
tt0105958,3,6
tt0105958,5,16
tt0105958,3,10
tt0105958,3,7
tt0105958,4,10
tt0105958,2,12
tt0105958,4,18
tt0105958,2,7
tt0105958,6,13
tt0105958,3,3
tt0105958,7,11
tt0105958,4,14
tt0105958,2,6
tt0105958,2,19
tt0105958,4,1
tt0105958,7,5
tt0105958,6,8
tt0108713,1,12
tt0108713,1,5
tt0108713,1,6
tt0101052,1,1
tt0358799,1,1
tt0358799,NULL,NULL
tt0358799,NULL,NULL
tt0272368,1,8
tt0105959,1,1
tt0105959,1,5
tt0187626,1,1
tt0187626,1,2
tt0187626,1,3
tt0187626,1,4
tt0187626,1,5
tt0187626,1,6
tt0254009,NULL,NULL
tt0254009,NULL,NULL
tt0254010,NULL,NULL
tt0254010,NULL,NULL
tt0280242,NULL,NULL
tt0254011,NULL,NULL
tt0286347,3,22
tt0286347,3,16
tt0286347,3,5
tt0286347,2,18
tt0063877,1,23
tt0063877,1,10
tt0063877,1,18
tt0063877,2,5
tt0063877,2,12
tt0063877,2,8
tt0063877,1,9
tt0063877,1,6
tt0063877,1,25
tt0063877,1,24
tt0063877,1,4
tt0063877,1,1
tt0063877,1,21
tt0063877,1,15
tt0063877,2,7
tt0063877,2,10
tt0063877,1,11
tt0063877,2,3
tt0063877,1,3
tt0063877,2,1
tt0063877,1,17
tt0063877,2,15
tt0063877,1,16
tt0063877,1,12
tt0063877,2,2
tt0063877,1,26
tt0063877,1,5
tt0063877,1,2
tt0063877,1,22
tt0063877,1,13
tt0063877,1,19
tt0063877,2,9
tt0063877,1,14
tt0063877,2,14
tt0063877,2,6
tt0063877,2,11
tt0063877,1,8
tt0063877,1,7
tt0063877,2,4
tt0063877,1,20
tt0063877,2,13
tt0272960,3,1
tt0272960,3,8
tt0081836,1,7
tt0081836,1,6
tt0081836,1,2
tt0081836,1,3
tt0081836,1,5
tt0075485,1,1
tt0075485,1,2
tt0075485,1,3
tt0075485,1,4
tt0075485,1,5
tt0075485,1,6
tt0075485,1,7
tt0075485,1,8
tt0063878,1,15
tt0063878,2,8
tt0063878,4,23
tt0063878,5,1
tt0063878,1,4
tt0063878,2,23
tt0063878,4,16
tt0063878,3,8
tt0063878,4,17
tt0063878,1,20
tt0063878,2,6
tt0063878,3,21
tt0063878,3,11
tt0063878,2,17
tt0063878,2,12
tt0063878,4,5
tt0063878,1,2
tt0063878,2,22
tt0063878,3,16
tt0063878,1,3
tt0063878,1,10
tt0063878,4,12
tt0063878,1,14
tt0063878,3,12
tt0063878,5,6
tt0063878,3,1
tt0063878,2,5
tt0063878,4,10
tt0063878,3,2
tt0063878,4,15
tt0063878,4,11
tt0063878,4,1
tt0063878,3,10
tt0063878,4,19
tt0063878,1,13
tt0063878,3,17
tt0063878,3,7
tt0063878,5,14
tt0063878,1,7
tt0063878,4,14
tt0063878,2,20
tt0063878,1,25
tt0063878,4,13
tt0063878,5,2
tt0063878,5,7
tt0063878,1,16
tt0063878,5,13
tt0063878,3,22
tt0063878,3,5
tt0063878,5,4
tt0063878,2,18
tt0063878,5,16
tt0063878,4,2
tt0063878,3,6
tt0063878,5,5
tt0063878,5,9
tt0063878,5,3
tt0063878,1,9
tt0063878,2,24
tt0063878,2,2
tt0063878,3,18
tt0063878,3,3
tt0063878,5,11
tt0063878,5,15
tt0063878,2,1
tt0063878,2,16
tt0063878,5,12
tt0063878,3,23
tt0063878,5,22
tt0063878,1,21
tt0063878,1,1
tt0063878,5,21
tt0063878,2,13
tt0063878,2,19
tt0063878,3,13
tt0063878,2,9
tt0063878,1,22
tt0063878,3,19
tt0063878,4,7
tt0063878,2,3
tt0063878,5,20
tt0063878,4,18
tt0063878,2,10
tt0063878,3,14
tt0063878,4,3
tt0063878,2,7
tt0063878,1,17
tt0063878,1,12
tt0063878,3,4
tt0063878,2,21
tt0063878,1,18
tt0063878,1,23
tt0063878,4,4
tt0063878,5,19
tt0063878,5,10
tt0063878,5,18
tt0063878,1,11
tt0063878,5,17
tt0063878,2,11
tt0063878,2,14
tt0063878,2,15
tt0063878,4,22
tt0098756,1,2
tt0098756,1,4
tt0098756,1,3
tt0098756,1,1
tt0098756,1,5
tt0161134,2,1
tt0161134,2,2
tt0161134,2,3
tt0161134,2,4
tt0161134,2,5
tt0161134,2,6
tt0161134,2,7
tt0161134,2,8
tt0442633,1,2
tt0442633,1,3
tt0442633,1,4
tt0442633,1,5
tt0442633,1,6
tt0442633,2,1
tt0442633,2,10
tt0442633,2,11
tt0442633,2,12
tt0442633,2,13
tt0442633,2,2
tt0442633,2,3
tt0442633,2,4
tt0442633,2,5
tt0442633,2,6
tt0442633,2,7
tt0442633,2,8
tt0442633,2,9
tt0442633,3,1
tt0442633,3,2
tt0442633,3,3
tt0442633,3,4
tt0442633,3,5
tt0442633,3,6
tt0442633,3,7
tt0442633,3,8
tt0276652,NULL,NULL
tt0276652,NULL,NULL
tt0276652,NULL,NULL
tt0276652,NULL,NULL
tt0276652,NULL,NULL
tt0276652,NULL,NULL
tt0241270,1,1
tt0241270,1,2
tt0297512,3,1
tt0297512,2,5
tt0297512,3,5
