tconst,numVotes,averageRating
tt0137849,29,5.8
tt0137853,28,6
tt0137854,40,8.6
tt0137856,28,6.1
tt0137857,12,6.8
tt0137859,5,5.8
tt0137860,24,6.1
tt0137862,10,8.3
tt0137863,644,8.4
tt0137864,26,5.3
tt0137866,16,6.2
tt0137868,31,7.2
tt0137869,8,6.4
tt0137870,39,6.2
tt0137871,98,5.7
tt0137872,11,4.8
tt0137873,27,3.6
tt0137874,73,6.5
tt0137875,86,5.5
tt0137876,27,5.5
tt0137877,20,3.8
tt0137880,57,7.2
tt0137887,39,6.4
tt0137888,30,5.4
tt0137890,135,5.5
tt0137891,80,6.8
tt0137892,30,5.8
tt0137893,22,7.3
tt0137894,36,7
tt0137895,21,5.1
tt0137896,25,6.1
tt0137897,74,6.7
tt0137899,18,5.8
tt0137902,600,5.5
tt0137903,7,7.9
tt0137904,490,3.7
tt0137906,23,5.7
tt0137907,27,6.8
tt0137909,189,5.2
tt0137912,24,6.2
tt0137920,7,7.4
tt0137922,13,6.9
tt0137923,22,5.5
tt0137924,8,5.6
tt0137925,45,8.6
tt0137926,26,5.3
tt0137927,124,6.2
tt0137935,140,5.1
tt0137937,350,5.1
tt0137939,10,6.8
tt0137940,19,4.7
tt0137941,17,7.9
tt0137943,12,8.5
tt0137944,22,4.5
tt0137945,21,4.6
tt0137947,64,7.4
tt0137948,8,7.2
tt0137951,57,6.5
tt0137953,5,4.8
tt0137954,12,8
tt0137955,6,6.5
tt0137956,105,5.4
tt0137957,32,5.8
tt0137958,79,7.7
tt0137961,88,4.1
tt0137964,5,5.4
tt0137970,5,6.4
tt0137974,11,5.7
tt0137977,17,6.6
tt0137980,129,8.4
tt0137981,76,4.4
tt0137982,95,6.2
tt0137989,7,6.3
tt0137995,18,5.7
tt0137997,15,9.1
tt0138014,7,7
tt0138016,28,7.7
tt0138020,141,9
tt0138031,9,6.2
tt0138035,17,3.2
tt0138038,353,5.9
tt0138039,7,6
tt0138050,409,2.2
tt0138051,82,7.1
tt0138052,107,8
tt0138056,8,7.2
tt0138057,7,6.3
tt0138058,7,3.7
tt0138060,119,7
tt0138061,78,8
tt0138062,6,5.8
tt0138063,133,5.4
tt0138068,629,7.2
tt0138073,424,6.6
tt0138074,904,1.3
tt0138075,204,6.2
tt0138078,407,4.9
tt0138083,14,7.9
tt0138085,9,5.8
tt0138086,11,5.9
tt0138089,614,3.9
tt0138090,73,7.1
tt0138094,112,4.4
tt0138095,9,5.2
tt0138096,9,6.1
tt0138097,185649,7.2
tt0138098,7,7.6
tt0138100,84,7.1
tt0138101,32,6.7
tt0138104,91,7.3
tt0138114,29,5.8
tt0138115,7,4.3
tt0138117,61,7.9
tt0138121,110,4.3
tt0138122,45,7.1
tt0138124,15,7.5
tt0138126,75,6.2
tt0138137,22,7.8
tt0138139,18,5.5
tt0138142,15,4.4
tt0138151,7,9.1
tt0138152,12,4
tt0138157,24,5.7
tt0138160,7,6.6
tt0138161,7,6
tt0138165,82,4.3
tt0138166,44,6.7
tt0138168,29,7.5
tt0138187,7,6
tt0138192,138,5.3
tt0138195,39,7.9
tt0138199,68,8.8
tt0138200,5,7.4
tt0138202,6,6.7
tt0138203,6,4.2
tt0138208,32,7.2
tt0138209,5,6.8
tt0138213,46,5.9
tt0138216,10,6.8
tt0138217,20,3.6
tt0138218,14,7.7
tt0138219,75,6.9
tt0138220,25,5.3
tt0138222,48,7.5
tt0138223,188,7.2
tt0138224,78,7.8
tt0138225,6,6.5
tt0138227,34,6.5
tt0138228,717,6.5
tt0138229,13,6.8
tt0138230,907,7.4
tt0138231,22,7.5
tt0138234,124,7
tt0138235,66,6.8
tt0138236,37,7.4
tt0138237,30,5.8
tt0138238,11,6.8
tt0138239,8,5.2
tt0138241,80,7.2
tt0138242,17,5.5
tt0138243,33,7.2
tt0138244,8,3.4
tt0138245,33,7.5
tt0138246,20,5.7
tt0138247,228,7
tt0138249,39,5.7
tt0138250,52,6.2
tt0138251,130,7.5
tt0138252,33,8.8
tt0138253,6,8.5
tt0138254,278,7.7
tt0138256,241,8.2
tt0138257,333,7.5
tt0138258,314,8.7
tt0138260,37,6.9
tt0138261,16,5.2
tt0138263,16,8.8
tt0138264,7,5.7
tt0138265,24,8
tt0138266,65,8.3
tt0138267,192,8.3
tt0138269,8,8.1
tt0138270,60,7.3
tt0138272,14,7.8
tt0138274,32,7.7
tt0138275,45,7.2
tt0138277,234,8
tt0138278,42,7.8
tt0138279,325,5.7
tt0138280,32,7.8
tt0138282,9,7.7
tt0138283,15,7.9
tt0138285,47,5.9
tt0138288,66,6.4
tt0138289,517,6
tt0138292,28,8
tt0138294,13,5.5
tt0138295,51,5.9
tt0138296,47,5.6
tt0138297,22,4.7
tt0138298,24,7.1
tt0138299,96,7
tt0138300,78,7.6
tt0138303,20,5.8
tt0138304,47517,5.3
tt0138307,5,4.8
tt0138310,82,7.2
tt0138311,191,5.8
tt0138315,14,7.7
tt0138317,114,7.5
tt0138321,22,7.3
tt0138322,288,2.9
tt0138323,27,5.2
tt0138324,86,6.6
tt0138326,479,5.7
tt0138328,23,3.9
tt0138329,512,3.2
tt0138330,10,4.4
tt0138332,8,4.5
tt0138333,6,6.3
tt0138336,16,6
tt0138338,22,6.4
tt0138339,38,7.6
tt0138340,94,7.3
tt0138345,17,7.4
tt0138346,16,7.8
tt0138347,12,6
tt0138350,40,4.9
tt0138351,9,4.6
tt0138352,10,6.5
tt0138353,360,6.5
tt0138355,240,6.8
tt0138357,120,7.2
tt0138359,193,6.7
tt0138360,62,7.5
tt0138361,84,5.5
tt0138362,125,6.5
tt0138363,1247,7.3
tt0138364,30,7.3
tt0138368,7,5.3
tt0138372,10,7.3
tt0138375,34,4.7
tt0138376,10,7.5
tt0138379,8,5.6
tt0138384,20,6.2
tt0138387,59,7.2
tt0138388,5,5.4
tt0138389,71,5.3
tt0138392,11,4.5
tt0138393,698,7.2
tt0138396,39,6
tt0138398,8,3.5
tt0138401,6,5.8
tt0138402,40,8
tt0138403,701,6
tt0138405,10,6.2
tt0138407,50,7.4
tt0138408,191,4.5
tt0138410,5,7.2
tt0138411,123,6.8
tt0138412,156,7.2
tt0138414,4852,6.8
tt0138418,15,6.4
tt0138419,7,9.4
tt0138420,321,5.6
tt0138422,14,8.8
tt0138424,5,6.4
tt0138426,20,6.2
tt0138427,109,7.4
tt0138432,46,5.8
tt0138433,112,3.8
tt0138434,138,4.1
tt0138436,17,6.8
tt0138438,48,5.5
tt0138444,1929,5.8
tt0138447,116,3.7
tt0138451,77,5.5
tt0138454,67,5.7
tt0138456,18,5.6
tt0138457,5,7.6
tt0138458,428,9
tt0138459,584,9.2
tt0138460,15,6.7
tt0138461,27,6.1
tt0138464,469,5.7
tt0138466,75,6.6
tt0138467,2449,5.9
tt0138468,5,7.6
tt0138473,11,6.8
tt0138474,327,4
tt0138475,25,5.8
tt0138476,18,6.8
tt0138482,24,6.7
tt0138483,10,9.1
tt0138485,21,7
tt0138487,3425,6.4
tt0138493,458,6.7
tt0138496,38,6.2
tt0138497,5,7.6
tt0138498,58,5.3
tt0138500,13,7.8
tt0138501,43,7.3
tt0138503,35,6.2
tt0138504,24,3.5
tt0138505,42,8.5
tt0138508,144,4.9
tt0138510,34997,6.2
tt0138511,462,5.6
tt0138512,9,7.4
tt0138517,120,5.7
tt0138518,34,6.2
tt0138519,6,6
tt0138520,41,4.6
tt0138521,5,8.2
tt0138522,13,5.5
tt0138524,80239,6.3
tt0138525,6,7.7
tt0138526,31,5.2
tt0138529,189,5.2
tt0138530,27,6.7
tt0138531,199,5.8
tt0138532,15,6.2
tt0138534,24,8
tt0138535,13,5.5
tt0138537,1131,7.1
tt0138539,75,5.3
tt0138541,3216,6.4
tt0138542,75,8.1
tt0138545,409,6.9
tt0138546,6,5.8
tt0138548,15,5.8
tt0138550,41,6.9
tt0138551,10,7.3
tt0138557,27,4
tt0138558,239,5.8
tt0138559,34,6.6
tt0138560,48,6
tt0138561,15,7.1
tt0138562,50,6.9
tt0138563,5983,6.2
tt0138564,8,6
tt0138565,43,6
tt0138570,41,6.1
tt0138571,8,5.5
tt0138572,11,5.7
tt0138573,8,6.1
tt0138574,5,5.4
tt0138577,300,5.1
tt0138580,13,6.9
tt0138581,744,3.6
tt0138582,283,7.4
tt0138583,5,6.4
tt0138584,38,5.5
tt0138587,724,6.2
tt0138590,2120,6.5
tt0138593,86,6
tt0138596,348,7.2
tt0138597,7,6.7
tt0138599,7,6.6
tt0138600,7,6.4
tt0138601,64,7.2
tt0138602,118,6.5
tt0138603,9,5.4
tt0138604,9,5
tt0138606,18,6.3
tt0138609,8,6.6
tt0138610,31,6
tt0138611,17,5.5
tt0138613,131,5.7
tt0138616,25,4.1
tt0138617,13,6.2
tt0138618,23,4.1
tt0138619,28,5.3
tt0138623,29,8.3
tt0138624,108,5.3
tt0138627,13,4.9
tt0138628,10,6.6
tt0138631,246,5.7
tt0138632,31,5.3
tt0138636,92,5.8
tt0138637,27,6.1
tt0138638,140,6.4
tt0138640,74,5.9
tt0138641,25,5.1
tt0138643,6,4.8
tt0138645,168,5.8
tt0138647,686,4.3
tt0138650,35,5.1
tt0138652,143,6.8
tt0138653,6,6.3
tt0138656,30,5.3
tt0138657,87,6.5
tt0138658,61,5.7
tt0138659,45,5.6
tt0138660,11,7.4
tt0138661,85,6.6
tt0138663,14,7.4
tt0138664,41,5.9
tt0138665,34,6.9
tt0138666,8,6.5
tt0138668,11,5.4
tt0138669,9,6.4
tt0138672,14,6.9
tt0138673,21,4.4
tt0138674,52,6.2
tt0138677,69,7.9
tt0138678,17,5.6
tt0138679,24,5.1
tt0138680,89,5.9
tt0138681,1048,5.9
tt0138682,34,4.6
tt0138683,34,5.2
tt0138689,101,6.2
tt0138690,205,7.5
tt0138693,16,4.4
tt0138698,147,3.9
tt0138699,15,6.5
tt0138700,27,5.3
tt0138702,125,6.5
tt0138703,5135,5.7
tt0138704,149710,7.5
tt0138705,108,3.8
tt0138706,22,6.2
tt0138707,18,6.6
tt0138710,28,5.1
tt0138711,8,4.6
tt0138714,37,7.1
tt0138716,112,6.8
tt0138721,16,5.4
tt0138727,51,5.7
tt0138728,64,6.2
tt0138729,35,6.5
tt0138730,5,5.2
tt0138731,18,6.7
tt0138733,6,4.8
tt0138734,32,6.1
tt0138735,11,8.3
tt0138737,8,6.5
tt0138739,431,7.9
tt0138740,12,5.6
tt0138741,22,4.1
tt0138743,6,5.5
tt0138745,74,6.5
tt0138747,39,5.1
tt0138748,10,7.1
tt0138749,64890,6.9
tt0138750,42,5.7
tt0138752,8,4.6
tt0138753,13,8
tt0138754,22,5.4
tt0138758,713,5.8
tt0138764,169,6.1
tt0138767,49,7.3
tt0138768,61,4.6
tt0138769,12,6.3
tt0138771,140,5.4
tt0138775,30,8.4
tt0138780,29,5.7
tt0138782,57,5.8
tt0138785,452,8.5
tt0138786,16,6.9
tt0138787,228,2.4
tt0138788,19,7.7
tt0138792,163,6.9
tt0138795,432,5.3
tt0138797,1847,2.9
tt0138798,25,5
tt0138800,13,5.7
tt0138801,12,4.2
tt0138803,7,6.7
tt0138804,28,6.8
tt0138805,41,5.5
tt0138809,6,5.5
tt0138810,251,7.1
tt0138811,68,7.5
tt0138813,120,7.4
tt0138815,18,6.6
tt0138816,25,6.7
tt0138817,17,7.4
tt0138818,48,7.2
tt0138819,13,6.2
tt0138820,64,7.3
tt0138825,9,6.2
tt0138826,12,6
tt0138829,51,4.8
tt0138830,380,6.6
tt0138833,85,6.6
tt0138834,174,5.5
tt0138835,82,5.3
tt0138837,24,4.3
tt0138840,6,5.2
tt0138841,37,6.8
tt0138845,9,6.8
tt0138847,17,4.1
tt0138848,21,5.8
tt0138851,6,5.8
tt0138853,8,7.1
tt0138854,11,6.7
tt0138855,22,7.8
tt0138856,8,6.8
tt0138857,35,4.3
tt0138859,30,5.6
tt0138860,24,5.2
tt0138861,37,4.3
tt0138862,383,5.5
tt0138863,30,6.5
tt0138865,26,5
tt0138867,21,3.9
tt0138868,36,8.8
tt0138874,2825,7.3
tt0138875,261,7.6
tt0138877,99,6
tt0138878,7,6
tt0138882,18,4.8
tt0138883,322,6.2
tt0138884,9,6.7
tt0138885,60,7
tt0138889,35,3.6
tt0138898,15,8.5
tt0138899,209,7.3
tt0138902,626,8
tt0138903,26,4.4
tt0138905,22,7
tt0138906,8,5.4
tt0138908,5,6.8
tt0138910,225,3.6
tt0138917,13,6.4
tt0138918,14,6.1
tt0138919,3188,7.9
tt0138920,22,5
tt0138921,25,5.2
tt0138922,83,7.3
tt0138923,12,7.2
tt0138927,350,6.4
tt0138929,28,5.1
tt0138936,5,5.6
tt0138938,5,7.4
tt0138939,49,7.4
tt0138941,1779,7.8
tt0138942,57,4.7
tt0138946,17050,6.4
tt0138947,6,7.5
tt0138950,6,6.7
tt0138951,16,5.6
tt0138952,6,2
tt0138953,11,4.5
tt0138954,35,6.1
tt0138956,3135,8
tt0138957,131,7.8
tt0138959,358,6.9
tt0138960,5,6.4
tt0138961,16,7.3
tt0138962,6,8.2
tt0138963,12,7.1
tt0138964,56,8.2
tt0138966,446,8
tt0138967,8296,6.6
tt0138968,775,5.6
tt0138969,6,6.5
tt0138970,38,6.2
tt0138972,354,6.3
tt0138973,111,7.9
tt0138975,50,5.7
tt0138976,190,8.8
tt0138980,50,7.6
tt0138981,27,6.7
tt0138982,10,6.2
tt0138983,7,5.3
tt0138986,155,7.5
tt0138987,1636,5.3
tt0138989,196,5.1
tt0138991,27,1.3
tt0138992,160,6.1
tt0138993,215,4.4
tt0138994,17,7.5
tt0138997,24,7.4
tt0138998,9,7.1
tt0139000,37,6.5
tt0139003,20,7.1
tt0139004,17,6.8
tt0139006,172,5
tt0139008,87,5.1
tt0139011,44,5.9
tt0139012,6,5
tt0139013,44,6.2
tt0139019,21,5.8
tt0139024,45,6.6
tt0139027,30,6.4
tt0139029,329,4.1
tt0139030,596,5.6
tt0139033,30,6.7
tt0139037,5,8
tt0139039,16,6.8
tt0139044,11,5.5
tt0139046,36,7.6
tt0139048,43,6.5
tt0139051,11,7.5
tt0139053,14,4.6
tt0139056,168,5.2
tt0139057,36,7.1
tt0139058,994,5.6
tt0139059,922,5.8
tt0139060,258,5
tt0139061,8,5.1
tt0139062,11,4.2
tt0139064,27,6.1
tt0139065,26,6.8
tt0139069,11,4.7
tt0139075,51,6.8
tt0139076,1034,5.3
tt0139077,53,5.5
tt0139079,19,7.1
tt0139081,9,7.1
tt0139082,277,4
tt0139083,40,6.3
tt0139090,41,8.9
tt0139091,251,4.3
tt0139094,16,7.1
tt0139095,166,5.6
tt0139098,35,6.4
tt0139102,249,5.1
tt0139105,31,5.3
tt0139106,5,7.8
tt0139107,35,7.2
tt0139108,7,5.1
tt0139110,30,7.6
tt0139111,11,7.8
tt0139112,293,5.5
tt0139116,29,7.3
tt0139117,38,6.3
tt0139118,6,6.2
tt0139119,109,4.8
tt0139124,126,5.5
tt0139129,7,5.1
tt0139132,11,7.8
tt0139134,156403,6.8
tt0139144,24,5.5
tt0139145,30,5.4
tt0139148,27,6.3
tt0139150,5,4.6
tt0139151,7455,5.1
tt0139152,27,6.2
tt0139153,525,7.1
tt0139156,657,8.6
tt0139157,99,7.5
tt0139159,7,7.7
tt0139160,96,4.8
tt0139162,86,6.3
tt0139163,11,5.7
tt0139164,71,4.8
tt0139165,14,8.2
tt0139166,70,5.4
tt0139168,5,8.6
tt0139183,9,8.3
tt0139184,16,7.5
tt0139185,75,6.4
tt0139186,9,7
tt0139190,12,7.2
tt0139191,76,6.2
tt0139193,669,7.6
tt0139194,108,5.5
tt0139210,203,3.9
tt0139213,29,6.4
tt0139214,5,4.2
tt0139215,19,6.9
tt0139216,584,6.7
tt0139218,10,4.9
tt0139219,10,5.8
tt0139220,8,6.6
tt0139221,312,7
tt0139222,66,5.7
tt0139225,248,6
tt0139226,6,3.3
tt0139227,43,6
tt0139233,9,6.4
tt0139236,25,5.4
tt0139237,28,7.4
tt0139238,19,6.5
tt0139239,61211,7.3
tt0139240,8,5.4
tt0139242,10,5
tt0139248,17,6.1
tt0139249,136,7
tt0139252,22,7.2
tt0139256,9,6
tt0139258,77,3.9
tt0139264,11,6.2
tt0139266,17,5.8
tt0139267,6,4.7
tt0139269,13,5.4
tt0139272,12,4.9
tt0139274,16,5.5
tt0139275,14,6.1
tt0139276,9,7.1
tt0139286,6,7
tt0139287,5,7.8
tt0139288,164,2.9
tt0139294,83,5.4
tt0139303,27,6.4
tt0139308,6,6.7
tt0139310,20,6
tt0139314,6,5.3
tt0139316,9,7.3
tt0139318,53,4.3
tt0139326,9,7.3
tt0139334,7,7.3
tt0139336,7,7.1
tt0139337,33,6.5
tt0139338,64,5.3
tt0139339,5,8
tt0139349,25,5
tt0139350,26,5.7
tt0139351,26,7
tt0139352,13,6.1
tt0139353,12,5.8
tt0139354,14,6.5
tt0139355,12,6.4
tt0139356,18,6.6
tt0139357,14,8.2
tt0139358,41,6.6
tt0139361,131,4.3
tt0139362,8789,6.7
tt0139364,5,8.2
tt0139368,9,3.1
tt0139369,11,7
tt0139370,51,6.1
tt0139371,38,5.7
tt0139372,95,5.7
tt0139374,39,4.7
tt0139376,13,7.5
tt0139382,8,4.4
tt0139385,14,7.3
tt0139388,1590,5.7
tt0139392,14,5.7
tt0139393,15,6.2
tt0139394,355,6.2
tt0139398,82,7.1
tt0139402,37,6.9
tt0139404,9,5.4
tt0139410,11,6.9
tt0139413,398,7.7
tt0139414,45547,5.6
tt0139416,12,7.1
tt0139417,16,5.8
tt0139418,55,5.2
tt0139419,5,6.8
tt0139420,6,8.7
tt0139421,106,3.7
tt0139422,92,5.9
tt0139426,1067,4.9
tt0139428,7,6.3
tt0139429,273,5.8
tt0139430,34,7.1
tt0139432,50,5.5
tt0139436,16,7.6
tt0139440,86,5.7
tt0139442,80,5
tt0139443,11,7.3
tt0139446,20,7.3
tt0139447,62,7.8
tt0139453,31,5.7
tt0139457,15,6.7
tt0139459,31,6.2
tt0139460,339,6.8
tt0139462,30783,6.2
tt0139464,9,7.8
tt0139465,1332,3.9
tt0139466,31,7
tt0139467,248,3.5
tt0139468,320,7.1
tt0139470,125,5.7
tt0139472,8,5.8
tt0139475,26,6.3
tt0139476,45,5.6
tt0139483,17,4.6
tt0139486,24,5.9
tt0139487,279,3.1
tt0139488,109,5.6
tt0139489,6,5.8
tt0139491,333,6
tt0139494,7,7
tt0139497,22,5.8
tt0139498,122,5.8
tt0139499,290,4.6
tt0139500,956,7.3
tt0139502,13,5.5
tt0139503,102,8.3
tt0139505,24,6
tt0139509,20,6.3
tt0139510,22,4.8
tt0139513,6,8.3
tt0139515,127,4
tt0139521,6,7.3
tt0139522,6,5.7
tt0139523,16,5.1
tt0139525,165,6.6
tt0139529,10,5.7
tt0139531,23,7.6
tt0139532,19,6.8
tt0139535,9,5.7
tt0139538,27,7
tt0139540,9,7.6
tt0139541,21,8.2
tt0139544,38,8.3
tt0139545,14,7.3
tt0139546,33,4.4
tt0139547,27,6.2
tt0139548,26,6.9
tt0139549,25,6.6
tt0139551,20,5.5
tt0139552,6,5.3
tt0139554,6,5.2
tt0139557,38,4
tt0139558,53,6.5
tt0139561,6,5.7
tt0139564,1738,6.9
tt0139567,19,6.5
tt0139572,5,7.4
tt0139573,60,5.7
tt0139574,24,5.8
tt0139576,29,6.4
tt0139580,6,7.3
tt0139581,12,5.2
tt0139583,12,6.2
tt0139584,36,7.4
tt0139587,14,7.2
tt0139589,5,6.4
tt0139593,40,6.8
tt0139602,21,6.9
tt0139606,470,5.5
tt0139607,5,5.6
tt0139610,32,6.6
tt0139612,114,7
tt0139614,79,4.8
tt0139615,2049,7.2
tt0139617,11,6.6
tt0139622,22,5.9
tt0139623,5,8
tt0139624,128,6.5
tt0139627,18,4.7
tt0139629,5,5.8
tt0139630,151,4.8
tt0139631,11,3.8
tt0139632,202,5.7
tt0139633,58,5
tt0139634,16,5.2
tt0139635,31,8
tt0139636,5,7.4
tt0139637,9,5
tt0139639,113,4
tt0139641,58,6.6
tt0139642,8,6.4
tt0139645,235,4.5
tt0139649,448,5.6
tt0139650,30,7.3
tt0139652,29,5.1
tt0139653,13,4.8
tt0139654,326322,7.7
tt0139655,162,5.6
tt0139656,140,5.3
tt0139657,361,5.5
tt0139658,165,4.5
tt0139659,267,5.7
tt0139660,234,6.5
tt0139661,120,4.4
tt0139662,152,4.2
tt0139667,20,5.7
tt0139668,26924,6.6
tt0139669,152,5.6
tt0139670,32,6.7
tt0139673,15,5.3
tt0139674,20,4.5
tt0139675,20,4.6
tt0139677,25,5.2
tt0139678,35,6
tt0139680,439,7.3
tt0139681,118,6.6
tt0139682,203,5
tt0139683,187,5.4
tt0139684,10,5.6
tt0139686,31,7
tt0139687,88,6.7
tt0139688,6,7.2
tt0139691,62,6.4
tt0139692,37,5.5
tt0139693,150,4.8
tt0139695,19,5.3
tt0139696,38,4.2
tt0139697,9,5.8
tt0139699,36836,6.4
tt0139703,30,9.1
tt0139704,76,6
tt0139707,49,6.2
tt0139709,22,6.5
tt0139711,14,7.1
tt0139714,226,6.3
tt0139716,32,5.8
tt0139717,20,5.3
tt0139718,47,5.6
tt0139719,61,5.1
tt0139720,22,6.2
tt0139723,18,6.3
tt0139724,62,5.8
tt0139726,40,7.6
tt0139728,105,6.9
tt0139730,22,4.3
tt0139731,57,7.4
tt0139732,11,6.4
tt0139733,207,6.3
tt0139735,118,7.2
tt0139737,34,6.6
tt0139738,2272,5.9
tt0139739,93,7.2
tt0139745,99,5.1
tt0139747,30,5.1
tt0139748,67,5.8
tt0139749,27,7.2
tt0139750,57,6.2
tt0139751,15,5.4
tt0139754,36,5
tt0139756,20,6.7
tt0139759,113,8.2
tt0139760,139,8.6
tt0139762,22,7
tt0139763,8,5.6
tt0139765,34,8.2
tt0139768,671,8.8
tt0139769,553,6.6
tt0139770,16,7.7
tt0139773,41,8.1
tt0139774,18542,6.9
tt0139776,1115,8.2
tt0139777,21,6.2
tt0139780,127,7.4
tt0139781,104,7.4
tt0139783,11,7.8
tt0139785,21,7.3
tt0139786,26,5.3
tt0139787,21,6.9
tt0139788,28,8.5
tt0139791,22,7.8
tt0139792,30,7.7
tt0139793,12,6.7
tt0139795,50,7.7
tt0139796,10,4.1
tt0139799,18,7
tt0139800,24,2.8
tt0139802,13,7.5
tt0139803,478,7
tt0139806,36,8.2
tt0139809,55785,7
tt0139811,14,8.3
tt0139817,5,4.2
tt0139818,41,7.3
tt0139820,1015,8
tt0139822,73,6.7
tt0139824,6,6.8
tt0139826,5,6
tt0139827,18,7.1
tt0139829,37,7.4
tt0139831,11,7.1
tt0139832,39,7.3
tt0139834,9,5.8
tt0139837,25,5.8
tt0139842,8,6.6
tt0139843,9,7.2
tt0139845,5,6.8
tt0139846,20,6.2
tt0139851,8,7
tt0139857,70,6.7
tt0139858,5,5.4
tt0139859,1065,7.6
tt0139861,1324,7.2
tt0139864,32,7.1
tt0139865,42,5.9
tt0139868,223,6.6
tt0139871,24,5.7
tt0139872,1460,7.9
tt0139873,267,5.1
tt0139874,14,8.5
tt0139875,115,6.5
tt0139876,5441,8.3
tt0139877,398,6.7
tt0139878,6,5.7
tt0139879,12,4.9
tt0139882,77,6.4
tt0139883,49,4.2
tt0139884,5,4.6
tt0139886,77,6.7
tt0139887,21,5.7
tt0139893,77,4.8
tt0139894,16,7.6
tt0139895,39,6.4
tt0139898,1172,7.2
tt0139904,5,7.2
tt0139912,10,6.9
tt0139918,17,5.7
tt0139919,6,4.8
tt0139921,16,5.8
tt0139927,202,7.7
tt0139928,10,5.4
tt0139934,21,5.4
tt0139935,86,6.3
tt0139942,121,7.1
tt0139943,6,6.8
tt0139944,72,5.7
tt0139945,25,6.8
tt0139948,72,7
tt0139951,619,6.9
tt0139956,148,6.7
tt0139957,12,5.9
tt0139959,11,3.8
tt0139961,91,6.8
tt0139963,16,7.3
tt0139964,12,5.5
tt0139966,189,6.9
tt0139972,6,7.2
tt0139977,14,6
tt0139981,34,7.3
tt0139984,589,6.5
tt0139986,34,5.7
tt0139992,13,4.5
tt0139994,10,6.2
tt0139997,33,5.9
tt0139999,19,7.8
tt0140002,79,5.8
tt0140003,5,7.4
tt0140006,5,6.6
tt0140007,5,5
tt0140008,9,6.1
tt0140014,8,5.1
tt0140016,19,5.1
tt0140018,48,7.1
tt0140019,258,7.7
tt0140023,12,6.8
tt0140025,33,5.3
tt0140028,81,6.3
tt0140032,63,7
tt0140034,139,5.6
tt0140039,561,5.7
tt0140040,13,4.8
tt0140041,7,5.9
tt0140046,182,6.3
tt0140053,44,6.7
tt0140054,7,7
tt0140055,10,5.1
tt0140056,143,8.2
tt0140058,51,5.3
tt0140060,10,7.4
tt0140067,215,3.4
tt0140068,7,4.1
tt0140070,6,5.8
tt0140071,9,4
tt0140073,77,7.1
tt0140074,15,7.3
tt0140082,14,9.4
tt0140084,37,7.4
tt0140085,47,6.7
tt0140088,38,5.8
tt0140089,5,7.2
tt0140090,1653,8.2
tt0140093,107,7.3
tt0140100,86,7.4
tt0140106,6,6.3
tt0140107,12,6.5
tt0140108,16,6.8
tt0140110,9,6
tt0140111,14,6.1
tt0140120,12,6.6
tt0140122,17,7.1
tt0140125,6,6.3
tt0140128,5,5.4
tt0140130,12,5.2
tt0140133,22,7.9
tt0140134,7,7.4
tt0140136,6,4.7
tt0140137,38,4.1
tt0140138,11,7.3
tt0140144,13,6.4
tt0140152,23,6.4
tt0140153,10,6.9
tt0140154,8,7.1
tt0140155,15,4.5
tt0140156,9,6.9
tt0140167,8,6.6
tt0140168,43,4.3
tt0140170,18,6.3
tt0140174,199,5.1
tt0140175,5,7.8
tt0140181,429,8.3
tt0140183,10,5.5
tt0140186,10,6.9
tt0140187,13,7.5
tt0140191,5,6
tt0140196,17,5.4
tt0140199,7,6.7
tt0140205,6,7.3
tt0140214,13,7.6
tt0140215,9,8.2
tt0140217,16,6.4
tt0140219,15,7.1
tt0140221,10,5.7
tt0140223,11,6
tt0140224,10,6.3
tt0140228,60,4.7
tt0140231,18,6.6
tt0140235,6,3
tt0140236,8,6.2
tt0140237,16,5.8
tt0140239,6,5.3
tt0140241,12,6.4
tt0140242,32,4.2
tt0140244,11,6.5
tt0140247,21,5.9
tt0140250,5,5.8
tt0140251,13,7.5
tt0140253,15,4.1
tt0140258,5,9.6
tt0140261,9,4.7
tt0140267,52,5
tt0140273,15,9
tt0140274,32,6.1
tt0140275,22,7.4
tt0140276,68,5.4
tt0140279,5,5.2
tt0140280,27,8.6
tt0140281,29,7.1
tt0140282,1049,5.5
tt0140283,6,7.5
tt0140293,86,6.4
tt0140294,138,6.9
tt0140296,20,6.2
tt0140297,6,6
tt0140300,7,6.4
tt0140301,10,5.6
tt0140302,5,7.2
tt0140303,75,6.5
tt0140304,94,7.2
tt0140305,50,7.4
tt0140306,9,5.9
tt0140307,371,6.7
tt0140308,6,8
tt0140311,7,5.7
tt0140312,491,5.4
tt0140314,15,6.8
tt0140316,42,7.3
tt0140317,8,9.5
tt0140319,16,3.8
tt0140320,31,7.2
tt0140324,21,4
tt0140325,24,2.9
tt0140329,354,5.3
tt0140331,84,5.5
tt0140332,103,7
tt0140334,5,5.4
tt0140336,29,7.4
tt0140337,109,5.3
tt0140340,1576,7.4
tt0140341,12,6.8
tt0140342,12,4.6
tt0140343,36,5.8
tt0140345,7,7.6
tt0140346,7,7
tt0140347,19,7.8
tt0140348,1944,8.6
tt0140349,105,6.9
tt0140351,185,7.8
tt0140352,140128,7.9
tt0140353,53,7
tt0140356,112,7.5
tt0140357,26,5.3
tt0140358,20,6.4
tt0140360,69,6.6
tt0140364,14,6.1
tt0140367,107,6.1
tt0140368,16,7.5
tt0140370,8,7.2
tt0140374,7,6.6
tt0140376,7,7.7
